student_id,weekly_self_study_hours,attendance_percentage,class_participation,total_score,grade
757687,18.5,74.6,9.0,93.6,A
757695,15.3,84.6,6.6,97.0,A
757696,19.7,80.8,6.0,100.0,A
757699,16.1,75.9,6.8,94.0,A
757704,18.2,100.0,7.2,95.1,A
757706,15.4,87.6,3.1,95.1,A
757708,21.8,95.8,5.0,100.0,A
757709,14.7,95.8,6.1,91.9,A
757713,25.3,94.9,10.0,100.0,A
757714,21.8,74.5,8.4,100.0,A
757715,13.5,86.9,6.9,100.0,A
757719,22.8,87.5,2.3,100.0,A
757721,31.8,73.5,7.8,100.0,A
757723,19.3,100.0,6.4,100.0,A
757725,21.8,78.2,3.8,100.0,A
757726,24.2,79.2,4.5,100.0,A
757730,14.6,82.0,4.7,93.3,A
757731,13.9,88.5,0.0,100.0,A
757733,19.8,75.2,3.5,100.0,A
757734,26.5,75.2,5.5,100.0,A
757735,16.4,88.3,7.1,100.0,A
757737,14.9,84.0,6.2,100.0,A
757738,17.6,75.5,5.5,94.0,A
757739,25.3,88.1,7.2,100.0,A
757742,20.9,94.8,7.1,99.3,A
757745,25.7,82.1,4.0,100.0,A
757746,21.1,88.5,8.8,93.4,A
757748,24.1,66.9,8.2,100.0,A
757754,17.7,92.7,5.5,100.0,A
757756,15.8,71.5,5.7,94.4,A
757760,21.3,87.0,6.7,100.0,A
757762,27.4,90.3,7.0,100.0,A
757763,23.6,100.0,5.6,100.0,A
757764,16.8,57.5,5.4,96.1,A
757768,12.4,95.0,7.5,94.5,A
757769,27.5,80.3,3.8,100.0,A
757772,18.1,89.0,7.6,100.0,A
757774,19.1,85.2,6.8,100.0,A
757783,17.2,77.4,5.9,94.3,A
757785,13.3,83.3,10.0,91.3,A
757786,14.4,98.5,3.2,90.4,A
757788,21.9,93.7,2.9,100.0,A
757793,25.8,87.8,6.6,100.0,A
757799,19.1,78.3,6.3,94.4,A
757802,28.3,86.3,6.2,100.0,A
757804,26.0,93.1,5.5,100.0,A
757806,15.7,80.8,4.9,100.0,A
757807,23.5,91.7,4.7,100.0,A
757811,22.2,100.0,4.3,100.0,A
757814,19.9,97.1,8.1,96.2,A
757815,22.7,100.0,6.2,100.0,A
757818,19.7,81.9,6.2,100.0,A
757819,16.4,72.6,7.5,100.0,A
757821,12.1,91.9,7.9,100.0,A
757822,19.1,86.8,7.7,95.3,A
757824,11.0,85.3,7.3,90.9,A
757825,19.8,87.7,4.2,100.0,A
757827,11.1,83.9,4.6,94.6,A
757828,19.6,86.2,7.6,100.0,A
757830,19.6,85.0,4.0,100.0,A
757832,10.2,100.0,5.6,91.2,A
757834,19.5,87.5,7.2,100.0,A
757836,22.2,87.1,5.1,95.8,A
757843,20.0,100.0,2.8,95.2,A
757845,19.1,90.2,2.0,100.0,A
757848,25.9,81.6,6.8,100.0,A
757849,20.7,83.8,5.4,100.0,A
757852,23.3,84.9,6.8,100.0,A
757855,26.3,80.6,4.8,100.0,A
757858,26.4,100.0,6.2,100.0,A
757860,23.6,98.6,5.6,100.0,A
757861,20.3,91.9,3.5,97.0,A
757862,23.8,81.0,9.0,100.0,A
757863,18.2,83.5,2.9,96.1,A
757865,14.5,100.0,5.5,99.0,A
757868,28.7,83.9,6.1,100.0,A
757869,22.8,98.6,8.1,100.0,A
757872,7.4,73.8,5.0,98.6,A
757874,25.1,77.7,7.9,91.3,A
757875,17.2,83.7,2.3,98.8,A
757877,16.9,81.3,4.7,90.0,A
757879,12.2,72.9,5.9,93.9,A
757880,18.2,94.0,8.0,100.0,A
757881,11.3,81.0,4.8,91.3,A
757882,27.0,74.8,8.3,100.0,A
757883,19.2,95.4,8.4,100.0,A
757885,22.4,92.9,6.2,100.0,A
757886,15.5,79.6,7.8,100.0,A
757887,20.8,75.7,6.6,100.0,A
757888,19.5,95.6,7.7,92.9,A
757890,17.0,72.2,8.1,94.6,A
757891,16.0,77.3,7.8,98.5,A
757896,18.3,86.3,7.4,100.0,A
757898,20.5,74.4,4.6,100.0,A
757899,38.7,82.4,7.4,100.0,A
757900,21.6,84.2,1.6,97.9,A
757901,30.2,84.0,6.0,100.0,A
757907,15.0,93.8,5.8,94.7,A
757909,19.8,81.7,7.1,100.0,A
757910,19.9,98.3,8.6,100.0,A
757911,15.3,89.8,5.4,90.3,A
757912,21.0,91.0,5.6,100.0,A
757913,16.7,88.4,4.9,91.5,A
757914,18.2,85.3,4.7,100.0,A
757919,16.7,91.6,8.0,94.4,A
757923,14.6,84.1,7.9,93.1,A
757925,23.8,85.6,7.2,100.0,A
757926,27.4,92.5,6.1,100.0,A
757927,16.5,73.4,5.2,98.8,A
757928,13.7,89.8,7.5,91.1,A
757929,30.3,97.1,2.4,100.0,A
757932,11.0,97.0,7.4,97.0,A
757933,7.5,89.5,4.1,100.0,A
757944,15.8,73.3,6.5,93.8,A
757950,32.8,86.4,5.7,100.0,A
757952,17.8,86.0,2.6,90.2,A
757953,23.1,75.0,1.9,100.0,A
757954,16.1,84.5,7.7,91.5,A
757958,16.5,74.4,1.6,92.3,A
757959,15.1,91.0,5.9,90.0,A
757972,22.0,86.0,3.1,100.0,A
757973,15.8,86.7,6.4,90.8,A
757974,22.3,100.0,6.0,99.7,A
757981,18.3,81.5,8.2,100.0,A
757985,21.4,94.0,4.8,99.8,A
757987,16.3,83.9,2.2,100.0,A
757989,18.0,84.8,3.0,100.0,A
757990,16.1,100.0,7.8,95.5,A
757991,30.5,77.9,4.1,100.0,A
757992,13.1,88.9,5.2,100.0,A
757993,16.2,85.9,4.2,96.1,A
757995,33.6,84.9,2.2,100.0,A
757998,20.6,89.1,2.4,100.0,A
757999,20.7,89.3,6.6,100.0,A
758007,25.3,93.6,7.7,100.0,A
758008,23.2,81.1,8.1,100.0,A
758009,24.5,84.8,8.5,100.0,A
758010,19.6,79.9,7.3,100.0,A
758012,20.4,95.4,8.5,96.9,A
758014,19.8,96.7,6.9,94.1,A
758016,22.4,94.7,3.1,100.0,A
758017,27.3,97.0,7.2,100.0,A
758018,16.9,80.6,10.0,100.0,A
758019,22.5,80.8,5.5,100.0,A
758020,24.1,76.1,6.8,100.0,A
758021,19.0,98.9,5.4,98.4,A
758022,28.2,100.0,5.7,100.0,A
758023,27.7,90.0,4.6,100.0,A
758025,15.9,99.1,9.5,91.9,A
758026,19.5,93.6,6.7,97.2,A
758027,23.6,86.5,8.4,100.0,A
758028,22.5,88.8,5.7,100.0,A
758030,19.7,84.2,5.5,92.7,A
758031,17.9,98.6,9.1,100.0,A
758034,18.2,77.5,5.9,100.0,A
758035,33.3,81.4,8.2,100.0,A
758038,23.8,86.2,4.7,100.0,A
758041,21.1,85.6,5.0,100.0,A
758047,28.2,93.9,3.3,100.0,A
758049,30.6,84.0,4.3,100.0,A
758051,23.8,83.6,8.4,100.0,A
758053,15.2,89.1,6.4,90.9,A
758056,19.1,71.1,6.3,100.0,A
758057,21.0,87.3,5.3,100.0,A
758058,15.8,74.8,4.9,98.9,A
758059,30.0,72.7,4.5,100.0,A
758060,16.5,83.8,4.2,92.8,A
758061,20.1,81.9,4.5,100.0,A
758062,26.7,74.9,6.6,100.0,A
758063,30.2,80.5,3.9,100.0,A
758065,12.3,99.3,5.2,90.2,A
758069,19.8,78.3,8.2,100.0,A
758070,18.7,94.4,6.6,100.0,A
758072,13.7,69.7,2.5,97.2,A
758073,16.5,96.1,4.0,94.1,A
758075,21.6,76.9,5.4,100.0,A
758079,24.6,70.8,7.2,100.0,A
758080,27.9,87.9,5.2,100.0,A
758086,27.7,79.5,7.7,100.0,A
758087,23.4,87.9,3.9,100.0,A
758089,16.2,62.0,4.7,93.8,A
758091,18.3,73.9,3.6,93.4,A
758094,25.2,84.6,7.2,91.9,A
758095,16.6,92.7,3.6,100.0,A
758097,22.3,86.6,5.7,91.1,A
758100,26.4,96.6,6.7,100.0,A
758102,17.4,82.7,6.8,92.2,A
758103,25.1,71.0,5.1,100.0,A
758105,22.3,82.0,0.9,97.7,A
758107,22.8,86.7,1.4,100.0,A
758109,20.6,79.7,5.3,100.0,A
758112,13.0,75.2,5.0,91.0,A
758113,27.5,79.6,5.5,100.0,A
758115,20.5,83.3,4.8,95.8,A
758116,21.3,73.8,6.8,99.1,A
758118,20.5,73.7,7.3,100.0,A
758126,13.2,83.1,6.7,91.5,A
758128,16.7,91.2,6.3,90.1,A
758129,16.7,84.8,4.0,94.7,A
758131,30.1,91.5,4.9,100.0,A
758132,25.7,93.7,8.2,100.0,A
758134,20.0,86.0,8.2,100.0,A
758136,19.4,76.6,7.4,100.0,A
758137,20.6,85.5,5.8,97.9,A
758140,17.2,100.0,4.7,100.0,A
758142,23.0,91.1,5.6,100.0,A
758143,21.0,85.5,6.6,100.0,A
758145,22.7,63.4,6.9,100.0,A
758147,16.9,77.2,8.6,100.0,A
758149,28.9,79.9,6.2,100.0,A
758152,13.9,88.3,6.4,93.0,A
758153,18.1,70.2,8.6,96.3,A
758154,17.8,100.0,3.1,91.3,A
758155,16.4,79.1,5.2,91.1,A
758156,22.5,77.9,3.9,100.0,A
758157,20.9,84.0,5.3,100.0,A
758162,19.6,93.2,6.7,100.0,A
758164,9.5,91.1,4.4,91.7,A
758165,20.9,82.7,6.8,98.7,A
758166,22.1,86.8,6.1,100.0,A
758167,23.4,70.6,9.2,100.0,A
758170,20.3,85.3,6.1,100.0,A
758172,30.3,83.4,4.2,100.0,A
758174,20.7,88.2,8.1,100.0,A
758175,19.5,79.9,5.5,100.0,A
758176,17.3,90.4,5.9,96.2,A
758181,19.2,81.8,5.9,92.4,A
758185,20.0,91.8,10.0,97.9,A
758188,16.0,87.9,5.6,100.0,A
758199,27.1,88.7,4.7,100.0,A
758202,25.2,91.9,9.2,100.0,A
758204,29.0,81.8,1.9,100.0,A
758205,14.4,92.3,6.4,91.6,A
758208,14.1,88.6,4.5,100.0,A
758211,17.0,75.1,5.7,95.9,A
758214,21.9,90.0,4.7,100.0,A
758216,20.6,77.4,5.1,100.0,A
758220,18.2,89.8,6.4,98.0,A
758221,28.3,85.8,3.7,100.0,A
758225,16.9,91.5,6.9,94.2,A
758227,20.0,90.9,7.9,97.7,A
758235,19.0,84.6,9.0,100.0,A
758236,20.2,91.6,5.2,97.3,A
758237,17.0,97.8,7.2,100.0,A
758238,14.5,76.7,4.3,91.1,A
758239,27.5,82.1,6.6,100.0,A
758240,16.5,94.9,3.8,92.2,A
758243,12.6,100.0,6.1,90.4,A
758246,28.1,91.7,5.3,100.0,A
758250,19.1,86.4,8.4,95.0,A
758252,12.2,84.0,7.1,91.9,A
758257,21.3,55.6,5.8,100.0,A
758258,24.7,94.9,5.1,100.0,A
758259,20.2,85.1,6.6,100.0,A
758260,15.2,79.0,9.7,93.3,A
758264,22.5,85.3,2.0,100.0,A
758267,12.3,66.8,7.2,92.2,A
758270,24.2,71.2,3.0,100.0,A
758272,24.9,83.7,8.4,100.0,A
758273,12.0,86.8,4.1,96.5,A
758274,22.7,80.2,5.3,100.0,A
758278,14.8,81.4,7.9,91.9,A
758281,16.7,79.7,6.6,100.0,A
758282,21.1,100.0,7.1,96.7,A
758283,20.1,89.2,6.4,92.8,A
758285,20.1,75.4,6.9,100.0,A
758288,23.1,86.9,8.8,98.8,A
758290,31.5,87.8,5.7,100.0,A
758295,18.9,80.8,6.0,100.0,A
758299,18.3,67.5,4.9,96.9,A
758301,19.5,83.1,5.7,98.0,A
758302,19.3,85.8,4.5,100.0,A
758303,15.5,81.4,4.8,91.3,A
758304,14.3,99.1,7.6,100.0,A
758308,21.9,79.8,5.6,92.2,A
758311,16.0,100.0,5.2,100.0,A
758312,27.9,87.3,6.4,100.0,A
758318,13.3,77.2,6.4,90.9,A
758321,21.2,80.4,2.8,100.0,A
758323,15.6,90.5,9.0,100.0,A
758325,26.0,91.7,2.5,100.0,A
758328,24.9,97.3,6.1,100.0,A
758329,17.4,92.9,0.8,97.5,A
758330,18.6,73.6,7.1,90.5,A
758331,19.5,85.1,10.0,100.0,A
758333,20.3,83.4,9.7,92.6,A
758338,16.2,99.0,6.6,100.0,A
758339,16.6,92.8,7.0,92.9,A
758340,16.0,91.3,5.6,90.8,A
758343,15.8,74.2,5.6,100.0,A
758344,12.2,84.2,5.2,100.0,A
758348,16.7,99.8,7.4,100.0,A
758351,18.7,99.0,8.3,92.4,A
758352,22.1,88.2,4.7,100.0,A
758354,23.2,82.8,6.8,100.0,A
758357,18.4,99.3,4.8,100.0,A
758358,33.3,77.1,6.0,100.0,A
758359,20.1,94.0,7.9,100.0,A
758361,14.8,76.9,4.2,95.4,A
758363,22.2,87.6,7.4,100.0,A
758364,21.9,90.7,1.4,91.3,A
758366,19.5,95.8,3.8,100.0,A
758367,31.9,74.9,6.1,100.0,A
758369,14.2,80.5,7.6,96.2,A
758372,18.2,83.5,3.6,100.0,A
758376,26.8,85.0,5.6,100.0,A
758377,20.4,72.5,8.8,91.8,A
758378,14.2,79.1,8.4,90.2,A
758380,20.3,81.8,3.4,100.0,A
758381,14.4,82.2,5.1,98.8,A
758384,19.9,89.3,7.2,100.0,A
758388,22.1,100.0,5.5,100.0,A
758389,21.1,89.7,4.3,100.0,A
758390,20.5,88.4,2.4,100.0,A
758391,21.9,95.7,5.1,100.0,A
758392,27.6,75.1,5.1,100.0,A
758393,14.9,88.1,2.7,97.1,A
758396,15.0,86.4,6.9,96.0,A
758398,22.8,86.7,9.4,100.0,A
758404,23.6,77.7,6.2,95.3,A
758405,23.3,84.5,6.8,100.0,A
758406,25.1,72.3,8.2,100.0,A
758407,21.2,79.6,4.8,94.9,A
758408,18.7,73.8,5.8,95.9,A
758411,14.8,96.6,5.3,100.0,A
758412,25.6,93.5,3.8,100.0,A
758413,20.2,85.0,2.8,99.5,A
758416,15.7,100.0,7.4,94.0,A
758417,15.0,88.7,6.5,91.1,A
758419,14.0,84.0,3.4,93.6,A
758420,20.1,94.8,5.1,100.0,A
758421,16.2,100.0,7.5,90.7,A
758422,23.1,79.2,10.0,100.0,A
758423,28.9,66.5,5.9,100.0,A
758427,22.3,79.4,6.2,100.0,A
758436,24.9,80.7,2.5,100.0,A
758438,16.0,97.3,6.2,100.0,A
758441,15.1,91.0,3.8,92.5,A
758443,11.7,80.2,6.9,94.3,A
758449,22.1,98.7,7.5,100.0,A
758450,16.6,84.7,7.6,93.5,A
758456,19.9,82.6,0.4,100.0,A
758461,19.5,82.4,9.2,100.0,A
758462,18.0,70.5,7.5,97.3,A
758463,27.2,71.0,4.6,100.0,A
758467,31.0,86.8,6.2,100.0,A
758469,23.2,86.6,7.5,100.0,A
758471,20.2,75.6,3.6,100.0,A
758472,13.3,67.6,7.6,97.4,A
758476,14.8,84.6,4.6,90.9,A
758478,20.8,95.4,6.9,100.0,A
758479,22.3,98.8,8.3,92.2,A
758482,17.0,83.0,7.5,100.0,A
758483,12.2,97.6,7.2,99.0,A
758484,19.8,79.0,6.7,97.0,A
758485,13.7,96.7,5.5,100.0,A
758487,14.2,78.3,7.6,94.2,A
758488,23.9,81.0,6.7,100.0,A
758489,13.3,75.2,7.4,94.2,A
758492,14.5,67.0,7.2,100.0,A
758494,21.0,87.5,4.3,100.0,A
758495,17.1,75.6,5.5,98.8,A
758496,26.0,74.4,7.7,100.0,A
758500,15.4,100.0,6.7,100.0,A
758507,19.8,94.5,8.0,93.1,A
758508,20.4,84.3,3.9,100.0,A
758512,16.3,72.0,4.3,95.2,A
758516,18.6,99.9,5.6,100.0,A
758518,10.1,82.4,10.0,92.4,A
758519,18.7,100.0,8.4,90.7,A
758520,23.1,72.9,4.8,100.0,A
758521,28.9,99.4,3.3,100.0,A
758522,20.0,90.2,6.4,90.2,A
758528,18.0,80.3,8.6,100.0,A
758531,21.3,95.6,5.4,100.0,A
758534,26.3,83.6,6.9,100.0,A
758535,18.8,88.5,8.6,100.0,A
758536,20.2,92.7,4.9,95.7,A
758538,26.8,82.6,5.6,100.0,A
758539,19.4,82.7,8.2,100.0,A
758548,20.8,75.4,7.0,100.0,A
758553,18.1,79.4,7.0,91.4,A
758554,17.1,71.7,5.5,90.8,A
758556,13.9,96.8,5.5,96.0,A
758557,21.5,98.7,9.7,100.0,A
758558,28.0,83.8,4.0,100.0,A
758559,22.0,98.2,7.1,100.0,A
758560,28.9,97.1,5.8,100.0,A
758564,19.5,85.6,5.3,100.0,A
758566,21.9,99.4,6.5,100.0,A
758567,23.4,100.0,6.8,100.0,A
758569,18.8,84.1,5.3,98.7,A
758572,16.6,71.2,4.1,95.1,A
758575,29.6,74.3,2.4,100.0,A
758576,18.1,82.4,2.0,100.0,A
758577,16.7,84.1,6.9,100.0,A
758579,26.2,97.1,6.9,100.0,A
758581,24.2,94.0,3.4,100.0,A
758582,21.0,99.2,8.4,100.0,A
758583,28.5,92.1,5.1,100.0,A
758585,18.0,83.6,8.7,100.0,A
758586,16.2,86.4,8.6,100.0,A
758587,12.0,95.5,3.9,93.3,A
758588,19.1,85.6,9.5,95.9,A
758591,22.2,70.5,6.7,100.0,A
758592,15.3,92.2,9.0,99.2,A
758594,19.3,98.7,10.0,100.0,A
758595,14.8,76.5,6.5,93.0,A
758597,14.5,82.3,6.5,94.7,A
758599,13.6,83.1,6.2,91.0,A
758600,23.0,80.6,8.4,92.6,A
758602,14.8,99.5,4.1,90.6,A
758605,23.5,79.8,3.4,100.0,A
758606,28.8,99.3,4.4,100.0,A
758608,24.8,96.9,6.9,100.0,A
758609,18.6,64.3,4.2,100.0,A
758610,19.6,85.6,8.6,100.0,A
758616,18.9,100.0,4.0,100.0,A
758618,26.2,83.1,4.1,100.0,A
758619,23.6,93.8,6.6,100.0,A
758621,26.3,82.2,5.4,100.0,A
758622,24.5,90.0,4.2,100.0,A
758624,19.8,100.0,3.4,94.6,A
758628,21.8,84.4,7.2,100.0,A
758629,20.9,84.1,9.2,100.0,A
758632,19.3,84.0,5.1,100.0,A
758634,20.9,86.5,7.8,93.2,A
758635,20.9,84.7,4.8,93.4,A
758637,23.5,90.8,9.8,100.0,A
758638,19.4,100.0,9.3,100.0,A
758647,21.5,100.0,5.7,100.0,A
758650,11.2,85.5,4.9,91.3,A
758653,24.8,89.5,7.9,100.0,A
758655,15.4,88.8,8.5,100.0,A
758656,15.6,86.1,8.1,98.0,A
758658,16.4,77.5,6.6,100.0,A
758660,14.7,89.2,6.4,98.8,A
758662,19.6,90.3,7.4,100.0,A
758664,19.7,89.2,6.5,100.0,A
758665,15.3,100.0,1.4,92.5,A
758667,17.3,100.0,3.1,99.8,A
758671,17.2,73.4,4.2,97.7,A
758673,21.0,83.1,5.9,98.3,A
758674,34.1,87.7,6.4,100.0,A
758675,17.0,100.0,6.5,93.4,A
758679,15.4,70.1,2.6,94.0,A
758682,21.2,77.1,1.7,100.0,A
758686,21.3,77.5,6.1,100.0,A
758687,37.6,92.8,9.9,100.0,A
758690,21.4,93.6,3.9,100.0,A
758691,19.4,98.1,4.8,100.0,A
758693,25.8,83.7,7.7,100.0,A
758694,20.6,81.5,2.6,100.0,A
758695,15.2,69.4,2.2,98.1,A
758700,25.4,70.8,6.6,100.0,A
758701,21.4,79.9,5.0,100.0,A
758705,27.2,98.7,4.7,100.0,A
758709,18.3,75.6,5.6,97.6,A
758710,21.2,88.1,6.5,93.6,A
758712,26.1,73.7,9.0,100.0,A
758716,17.6,100.0,7.0,92.2,A
758720,10.2,75.6,4.0,90.4,A
758722,17.4,75.9,3.4,98.0,A
758726,19.5,75.8,6.9,100.0,A
758729,22.0,62.9,4.6,100.0,A
758731,15.6,80.3,6.2,97.6,A
758732,23.3,75.6,9.3,100.0,A
758733,17.2,84.5,4.0,100.0,A
758737,20.2,95.7,4.0,100.0,A
758742,16.6,67.0,10.0,90.2,A
758745,16.8,74.6,8.3,100.0,A
758746,20.6,86.1,7.2,100.0,A
758748,30.0,69.3,8.5,100.0,A
758750,19.4,89.0,9.0,100.0,A
758752,23.3,66.5,5.7,100.0,A
758757,28.4,91.6,10.0,100.0,A
758761,13.7,96.0,6.7,90.5,A
758773,14.4,83.7,7.3,97.7,A
758784,22.6,88.0,3.1,93.9,A
758785,19.3,100.0,8.7,100.0,A
758787,24.4,84.3,5.4,100.0,A
758788,12.0,79.5,8.6,93.3,A
758790,20.5,95.1,2.4,100.0,A
758794,14.5,86.8,7.0,92.5,A
758796,18.6,100.0,5.7,98.7,A
758797,18.6,89.7,5.3,92.5,A
758798,20.6,87.8,7.8,100.0,A
758799,13.7,71.5,10.0,92.0,A
758800,14.3,83.4,5.6,91.1,A
758806,21.2,86.6,6.2,100.0,A
758807,18.4,66.1,1.6,100.0,A
758811,18.5,87.7,6.6,100.0,A
758817,18.3,60.7,5.9,100.0,A
758819,19.5,95.7,6.6,100.0,A
758820,20.3,87.1,6.5,100.0,A
758821,17.4,60.8,1.6,99.1,A
758828,19.5,64.9,9.4,100.0,A
758829,22.6,69.6,5.5,100.0,A
758833,24.0,95.6,5.5,100.0,A
758835,21.1,82.8,8.2,100.0,A
758839,19.6,83.4,7.4,100.0,A
758842,22.6,82.2,5.2,100.0,A
758843,20.5,100.0,0.0,92.7,A
758845,23.2,85.2,6.7,100.0,A
758846,13.5,91.1,5.1,91.5,A
758849,16.7,84.3,3.7,97.5,A
758851,10.5,92.0,6.3,98.0,A
758852,29.3,86.1,5.1,100.0,A
758855,21.3,78.7,7.0,100.0,A
758856,23.7,92.9,7.5,100.0,A
758858,13.3,86.6,4.7,93.9,A
758859,21.8,86.8,4.3,98.1,A
758863,23.3,87.6,5.6,100.0,A
758869,12.5,93.0,6.3,91.7,A
758871,17.0,74.2,7.8,100.0,A
758874,17.5,82.4,7.2,100.0,A
758875,28.8,89.4,6.5,100.0,A
758876,20.2,69.6,6.5,98.6,A
758878,19.9,91.4,8.2,100.0,A
758879,31.6,86.4,6.3,100.0,A
758881,22.8,76.7,7.9,99.7,A
758882,20.5,91.1,1.9,100.0,A
758884,32.0,82.9,7.5,100.0,A
758885,13.5,86.7,6.9,90.3,A
758887,12.3,85.4,7.1,92.6,A
758892,21.5,80.5,4.7,100.0,A
758893,26.8,95.2,9.6,100.0,A
758894,19.6,98.8,8.2,100.0,A
758898,15.5,75.6,5.5,91.9,A
758900,16.8,82.3,6.6,97.3,A
758903,15.2,72.4,10.0,90.0,A
758904,29.7,79.2,6.3,100.0,A
758905,15.1,63.6,4.1,94.5,A
758915,26.1,88.3,2.2,100.0,A
758920,18.7,90.5,8.5,100.0,A
758924,20.2,87.0,7.4,90.6,A
758926,21.7,99.5,6.7,100.0,A
758927,21.5,90.0,3.2,100.0,A
758928,20.3,90.9,6.3,100.0,A
758929,17.5,76.6,7.8,95.2,A
758935,20.4,79.3,9.6,100.0,A
758936,18.4,88.6,6.9,95.3,A
758939,19.2,96.6,7.8,97.0,A
758940,27.3,96.6,5.2,100.0,A
758941,15.8,84.4,4.9,97.4,A
758942,22.6,88.2,9.0,100.0,A
758944,19.8,100.0,7.1,99.0,A
758945,12.7,86.9,8.6,91.4,A
758948,21.3,85.0,4.6,100.0,A
758949,18.1,85.1,5.4,99.4,A
758950,12.2,71.2,4.9,92.6,A
758952,15.7,88.5,6.5,92.7,A
758955,26.1,87.7,6.6,100.0,A
758960,18.1,97.3,4.0,95.3,A
758962,18.0,81.9,4.1,100.0,A
758966,17.9,81.7,8.1,90.4,A
758967,21.6,92.7,1.7,100.0,A
758968,19.2,80.3,8.3,91.4,A
758970,14.9,67.8,7.6,97.3,A
758972,18.1,76.7,10.0,100.0,A
758974,12.5,90.9,7.6,91.0,A
758978,16.9,84.0,4.9,98.5,A
758979,20.3,74.2,7.7,95.6,A
758981,24.6,94.9,7.5,100.0,A
758982,17.8,85.8,5.7,92.8,A
758984,25.6,84.6,7.5,100.0,A
758987,20.4,61.7,7.9,98.8,A
758988,23.8,82.2,4.2,100.0,A
758989,23.7,91.1,5.3,95.0,A
758992,19.5,82.2,5.1,100.0,A
758993,17.2,72.2,7.7,99.4,A
758996,28.0,89.1,5.7,100.0,A
759000,16.4,80.8,8.9,92.1,A
759002,17.6,78.6,4.5,93.6,A
759005,26.7,69.7,9.3,100.0,A
759010,23.9,83.0,9.2,100.0,A
759011,29.0,71.6,5.1,100.0,A
759013,24.3,91.5,8.9,99.4,A
759014,17.8,88.8,7.5,96.7,A
759016,29.5,65.7,5.7,100.0,A
759018,16.7,86.7,1.4,100.0,A
759019,27.2,76.8,8.8,100.0,A
759021,28.8,92.3,5.8,100.0,A
759023,28.7,99.1,10.0,100.0,A
759031,15.0,95.1,10.0,98.3,A
759032,26.7,84.4,5.0,100.0,A
759034,9.7,89.6,5.2,94.9,A
759035,21.7,100.0,6.6,100.0,A
759038,21.0,89.7,4.5,100.0,A
759045,28.1,82.8,3.2,100.0,A
759047,19.6,95.7,5.5,100.0,A
759049,21.2,100.0,4.3,90.0,A
759052,14.6,82.4,5.4,99.3,A
759053,12.8,77.5,8.3,93.7,A
759054,18.2,81.9,5.1,92.3,A
759056,26.9,88.1,4.6,100.0,A
759057,13.2,98.3,6.3,94.1,A
759058,18.2,95.8,4.8,93.3,A
759059,30.1,88.9,4.1,100.0,A
759063,21.6,76.1,8.2,100.0,A
759065,20.9,65.0,4.6,100.0,A
759068,17.5,91.2,3.0,100.0,A
759072,22.1,81.8,6.5,100.0,A
759076,23.9,86.3,7.7,100.0,A
759077,19.6,93.5,6.9,100.0,A
759079,26.6,84.3,0.9,100.0,A
759080,17.2,98.7,4.3,94.1,A
759082,9.1,90.0,5.6,92.3,A
759084,18.5,95.7,2.7,96.5,A
759085,15.7,66.6,9.2,100.0,A
759089,25.3,94.7,6.8,100.0,A
759091,19.4,100.0,6.5,100.0,A
759093,18.6,83.2,8.9,100.0,A
759094,20.7,100.0,5.6,100.0,A
759095,22.7,72.1,4.8,100.0,A
759096,23.3,87.7,7.2,100.0,A
759100,8.1,76.4,3.2,96.3,A
759106,26.9,70.6,3.6,100.0,A
759108,18.2,90.1,5.6,100.0,A
759114,15.0,82.5,4.5,100.0,A
759115,20.8,90.8,5.9,97.9,A
759116,15.7,76.0,9.5,91.7,A
759117,20.6,91.2,6.8,100.0,A
759118,16.2,90.2,4.8,90.7,A
759119,29.6,81.2,5.9,100.0,A
759120,20.1,79.9,7.2,100.0,A
759124,20.1,72.8,7.3,97.6,A
759125,34.4,50.0,6.9,100.0,A
759127,24.5,83.9,8.3,100.0,A
759129,25.0,93.2,4.8,100.0,A
759131,21.1,88.7,5.6,100.0,A
759132,15.1,96.1,7.6,92.0,A
759134,24.9,77.6,6.5,100.0,A
759135,15.3,72.1,6.6,96.7,A
759136,14.5,100.0,4.2,93.0,A
759137,15.0,73.0,3.6,94.2,A
759138,27.6,83.6,1.3,100.0,A
759141,16.9,99.0,5.8,90.9,A
759143,22.0,74.4,6.5,100.0,A
759144,26.8,81.2,5.7,100.0,A
759149,17.8,71.4,3.8,100.0,A
759150,18.4,97.9,9.2,90.9,A
759151,23.5,82.1,6.8,100.0,A
759153,14.9,72.4,6.7,99.6,A
759155,21.0,76.2,7.5,100.0,A
759156,15.5,93.4,9.1,91.1,A
759161,19.9,92.3,7.8,100.0,A
759163,22.2,95.1,4.7,100.0,A
759164,19.7,84.5,4.9,100.0,A
759165,21.9,88.6,4.5,100.0,A
759171,10.3,66.6,10.0,93.9,A
759174,19.9,81.1,5.1,100.0,A
759175,21.1,95.2,7.4,100.0,A
759178,17.6,92.0,5.2,92.5,A
759179,25.3,92.8,4.1,100.0,A
759182,22.1,90.5,7.0,100.0,A
759183,22.2,71.8,7.1,100.0,A
759184,23.9,85.0,8.5,97.5,A
759187,24.4,100.0,7.3,100.0,A
759188,19.0,87.1,6.5,97.6,A
759190,16.9,89.9,6.2,92.0,A
759191,21.3,96.3,3.1,100.0,A
759193,10.5,99.1,9.5,93.4,A
759196,17.5,96.9,3.8,99.0,A
759198,19.9,95.4,7.1,98.5,A
