employee_id,age,gender,department,job_role,years_at_company,years_in_current_role,monthly_salary,performance_rating,work_life_balance,job_satisfaction,environment_satisfaction,relationship_satisfaction,overtime,companies_worked_before,distance_from_home,training_hours,promotion,attrition,remote_work,education,marital_status,hire_date,last_promotion_date,hire_quarter,days_since_promotion,tenure_category
2576,22,Female,Operations,Junior,4.7,4.7,5080.44,4.0,3.0,1.7,2.9,3.2,0,0,11.4,46,0,1,Onsite,Bachelor,Married,2020-05-20 20:36:20.207371,2026-02-11 20:36:20.207371,Q2,203,3-5 years
2577,54,Male,Sales,Junior,3.6,2.6,7080.5,2.7,4.0,5.0,3.5,3.9,1,0,5.1,82,0,0,Remote,Master,Married,2025-04-28 20:36:20.207371,2025-11-04 20:36:20.207371,Q2,302,3-5 years
2578,50,Male,Operations,Junior,1.4,1.4,5345.68,3.1,3.0,4.0,4.0,4.3,0,0,6.4,46,0,1,Onsite,Bachelor,Single,2016-10-19 20:36:20.207371,2026-05-01 20:36:20.207371,Q4,124,1-3 years
2579,34,Non-Binary,Finance,Junior,1.6,1.2,6302.05,2.8,3.0,3.6,2.6,3.8,0,2,18.5,64,0,0,Hybrid,Master,Married,2021-08-04 20:36:20.207371,2026-08-09 20:36:20.207371,Q3,24,1-3 years
2580,33,Female,IT,Executive,7.0,3.4,,4.8,1.0,4.1,2.7,4.5,0,0,37.2,42,0,0,Hybrid,Bachelor,Married,2026-06-09 20:36:20.207371,2026-05-22 20:36:20.207371,Q2,103,5-10 years
2581,22,Male,Operations,Executive,6.3,1.9,,3.5,3.0,3.4,4.2,3.1,0,4,3.1,83,0,1,Onsite,Master,Married,2023-05-10 20:36:20.207371,2025-11-27 20:36:20.207371,Q2,279,5-10 years
2582,45,Male,Operations,Senior,0.8,0.8,6264.54,4.2,3.0,3.3,2.9,3.7,0,1,5.7,62,0,1,Hybrid,Bachelor,Married,2021-12-05 20:36:20.207371,2023-06-10 20:36:20.207371,Q4,1180,<1 year
2583,40,Male,HR,Junior,1.9,1.9,5613.65,4.2,3.0,3.1,5.0,3.6,1,2,1.5,70,0,1,Hybrid,PhD,Married,2026-05-19 20:36:20.207371,2025-09-01 20:36:20.207371,Q2,366,1-3 years
2584,43,Female,IT,Manager,23.7,3.6,9862.91,5.0,1.0,3.8,2.6,3.7,0,3,7.4,50,1,0,Hybrid,Master,Married,2020-08-19 20:36:20.207371,2026-08-03 20:36:20.207371,Q3,30,>10 years
2585,30,Female,Finance,Senior,4.2,0.1,5856.96,2.4,4.0,1.9,3.2,3.1,0,2,3.4,58,0,0,Hybrid,Master,Married,2019-03-06 20:36:20.207371,2024-05-18 20:36:20.207371,Q1,837,3-5 years
2586,30,Non-Binary,Engineering,Lead,4.2,0.1,5587.79,4.0,4.0,2.6,4.1,3.2,1,0,1.0,79,0,0,Hybrid,Master,Married,2025-08-05 20:36:20.207371,2026-09-01 20:36:20.207371,Q3,1,3-5 years
2587,22,Female,Sales,Lead,13.1,2.3,6842.37,3.8,2.0,2.6,3.9,4.9,0,1,1.3,99,0,0,Hybrid,PhD,Single,2024-11-09 20:36:20.207371,2026-07-12 20:36:20.207371,Q4,52,>10 years
2588,42,Male,IT,Manager,9.0,0.3,7445.3,5.0,3.0,3.5,3.3,4.1,0,2,4.5,113,0,0,Onsite,Master,Married,2024-05-08 20:36:20.207371,2024-09-30 20:36:20.207371,Q2,702,5-10 years
2589,47,Male,Operations,Junior,5.6,0.8,6396.87,2.7,4.0,3.8,4.1,4.7,0,1,3.3,26,0,0,Hybrid,Bachelor,Single,2020-04-02 20:36:20.207371,2023-10-13 20:36:20.207371,Q2,1055,5-10 years
2590,46,Female,Finance,Intern,1.2,1.2,5775.71,,3.0,2.0,3.2,4.8,1,0,2.5,55,1,0,Remote,Bachelor,Married,2018-11-03 20:36:20.207371,2023-10-16 20:36:20.207371,Q4,1052,1-3 years
2591,36,Female,HR,Junior,13.9,0.4,7485.87,3.2,3.0,3.4,2.8,4.3,0,3,3.0,72,0,0,Onsite,Master,Married,2020-11-19 20:36:20.207371,2026-08-15 20:36:20.207371,Q4,18,>10 years
2592,31,Female,Finance,Junior,5.6,0.4,6001.12,3.3,2.0,4.3,3.4,4.7,1,4,1.3,85,1,0,Onsite,PhD,Single,2020-10-29 20:36:20.207371,2025-12-25 20:36:20.207371,Q4,251,5-10 years
2593,24,Male,Operations,Executive,0.5,0.5,,3.7,3.0,2.4,2.5,2.8,1,0,14.8,37,1,0,Hybrid,Bachelor,Divorced,2023-06-22 20:36:20.207371,2026-05-18 20:36:20.207371,Q2,107,<1 year
2594,27,Male,IT,Manager,2.7,2.3,4967.78,3.5,2.0,3.1,3.5,2.7,0,2,20.1,53,0,0,Remote,High School,Married,2017-03-27 20:36:20.207371,2026-02-23 20:36:20.207371,Q1,191,1-3 years
2595,39,Female,Engineering,Intern,1.9,1.9,5824.82,3.5,3.0,2.9,2.8,4.1,1,4,1.8,63,0,0,Onsite,Master,Single,2023-11-25 20:36:20.207371,2026-01-05 20:36:20.207371,Q4,240,1-3 years
2596,32,Male,Engineering,Lead,6.4,1.2,5622.96,3.7,2.0,3.5,3.3,4.3,1,3,15.2,88,0,1,Remote,Master,Married,2025-11-26 20:36:20.207371,2023-11-19 20:36:20.207371,Q4,1018,5-10 years
2597,51,Male,Sales,Lead,6.7,0.5,6938.68,3.6,3.0,3.8,2.6,2.9,1,5,2.0,30,0,0,Onsite,Master,,2019-10-04 20:36:20.207371,2025-02-02 20:36:20.207371,Q4,577,5-10 years
2598,46,Male,IT,Junior,3.9,3.4,,3.5,4.0,4.4,3.6,4.0,1,3,8.5,68,1,0,Onsite,Master,Married,2024-10-20 20:36:20.207371,2025-01-04 20:36:20.207371,Q4,606,3-5 years
2599,28,Female,IT,Intern,15.7,4.8,7806.77,3.4,2.0,4.2,2.7,3.6,1,2,3.1,45,0,0,Onsite,PhD,Married,2017-02-15 20:36:20.207371,2026-04-10 20:36:20.207371,Q1,145,>10 years
2600,22,Female,Operations,Senior,3.4,1.2,4175.44,3.6,3.0,3.1,3.3,3.4,0,1,29.9,58,1,0,Remote,PhD,Married,2025-12-31 20:36:20.207371,2023-07-09 20:36:20.207371,Q4,1151,3-5 years
2601,29,Female,Engineering,Junior,2.1,2.1,5076.72,3.9,1.0,3.0,3.9,2.6,0,2,22.4,49,0,0,Hybrid,Bachelor,Single,2020-10-03 20:36:20.207371,2026-08-27 20:36:20.207371,Q4,6,1-3 years
2602,45,Male,HR,Senior,6.6,0.9,6386.42,3.8,3.0,1.9,3.4,3.4,1,3,19.9,75,0,0,Hybrid,Master,Married,2016-09-16 20:36:20.207371,2025-03-08 20:36:20.207371,Q3,543,5-10 years
2603,29,Female,Operations,Intern,1.8,1.7,4800.1,3.8,2.0,3.7,3.2,3.9,1,2,28.6,17,0,0,Onsite,Bachelor,Single,2024-08-21 20:36:20.207371,2024-02-24 20:36:20.207371,Q3,921,1-3 years
2604,40,Male,Marketing,Lead,1.5,1.5,5087.7,2.9,4.0,4.3,3.7,4.1,0,3,38.0,46,0,1,Hybrid,Bachelor,Married,2024-12-08 20:36:20.207371,2026-01-17 20:36:20.207371,Q4,228,1-3 years
2605,29,Female,Marketing,Junior,3.2,0.7,5029.53,3.3,1.0,3.5,3.3,3.4,1,2,1.5,56,0,0,Hybrid,Bachelor,Married,2018-12-25 20:36:20.207371,2026-02-06 20:36:20.207371,Q4,208,3-5 years
2606,38,Male,HR,Manager,5.5,1.7,5501.43,,4.0,3.5,3.2,3.1,0,1,6.3,67,0,0,Remote,Master,Single,2025-08-13 20:36:20.207371,2024-11-19 20:36:20.207371,Q3,652,5-10 years
2607,40,Female,Finance,Senior,0.5,0.5,5235.65,3.6,3.0,4.9,2.6,4.1,0,3,5.3,70,0,0,Remote,High School,Single,2026-03-28 20:36:20.207371,2026-08-05 20:36:20.207371,Q1,28,<1 year
2608,44,Male,Engineering,Junior,4.1,4.1,6465.06,4.7,3.0,2.7,3.7,3.7,1,2,48.0,61,0,1,Onsite,Bachelor,,2025-10-04 20:36:20.207371,2025-09-24 20:36:20.207371,Q4,343,3-5 years
2609,49,Male,Engineering,Manager,0.5,0.5,6530.6,4.2,2.0,2.5,2.7,4.4,0,0,34.6,50,0,0,Onsite,Bachelor,Married,2017-09-28 20:36:20.207371,2025-01-24 20:36:20.207371,Q3,586,<1 year
2610,48,Female,Engineering,Manager,18.7,1.5,8487.7,3.0,2.0,4.0,4.4,2.7,0,0,1.9,42,0,1,Hybrid,Bachelor,,2020-07-02 20:36:20.207371,2025-06-03 20:36:20.207371,Q3,456,>10 years
2611,29,Female,HR,Senior,1.0,1.0,4883.61,3.5,4.0,1.8,2.9,3.7,0,2,1.3,72,0,1,Onsite,PhD,,2016-10-01 20:36:20.207371,2026-07-29 20:36:20.207371,Q4,35,<1 year
2612,33,Female,Sales,Lead,11.6,4.8,6525.02,4.5,2.0,2.2,4.2,4.1,0,5,26.9,75,1,0,Onsite,High School,Married,2017-02-08 20:36:20.207371,2021-04-23 20:36:20.207371,Q1,1958,>10 years
2613,23,Male,IT,Junior,1.8,1.8,4100.39,2.7,4.0,3.7,3.1,4.4,0,0,8.5,33,0,0,Onsite,Bachelor,Married,2016-10-21 20:36:20.207371,2024-07-15 20:36:20.207371,Q4,779,1-3 years
2614,32,Male,IT,Intern,0.7,0.1,4139.67,3.8,3.0,3.6,3.5,4.2,0,1,8.1,32,0,0,Onsite,Bachelor,Married,2018-03-02 20:36:20.207371,2026-07-30 20:36:20.207371,Q1,34,<1 year
2615,35,Male,Operations,Lead,4.5,4.5,5919.23,3.0,1.0,3.7,3.4,3.6,1,3,13.4,83,0,0,Remote,Master,Divorced,2019-11-26 20:36:20.207371,2026-05-28 20:36:20.207371,Q4,97,3-5 years
2616,30,Male,Engineering,Junior,9.0,1.0,6213.97,3.8,3.0,2.8,2.2,3.1,0,1,19.2,24,0,0,Remote,PhD,Single,2022-12-23 20:36:20.207371,2025-04-29 20:36:20.207371,Q4,491,5-10 years
2617,29,Male,Finance,Junior,1.2,1.2,4610.41,3.4,3.0,4.0,2.3,3.6,0,4,17.4,47,0,0,Hybrid,High School,Married,2024-06-20 20:36:20.207371,2026-04-04 20:36:20.207371,Q2,151,1-3 years
2618,45,Female,Finance,Junior,9.4,1.0,7227.78,4.2,2.0,3.1,3.7,3.8,0,2,3.0,164,0,0,Hybrid,Master,Single,2024-03-21 20:36:20.207371,2026-03-26 20:36:20.207371,Q1,160,5-10 years
2619,44,Male,Engineering,Lead,6.0,0.3,6077.54,4.3,2.0,3.9,4.4,2.5,0,1,16.1,57,0,0,Hybrid,Master,Married,2023-05-21 20:36:20.207371,2026-04-26 20:36:20.207371,Q2,129,5-10 years
2620,38,Female,Operations,Junior,10.2,0.8,7282.89,3.7,2.0,4.0,3.0,3.7,1,5,1.0,94,0,0,Remote,,Married,2018-04-01 20:36:20.207371,2025-11-14 20:36:20.207371,Q2,292,>10 years
2621,22,Male,HR,Junior,4.6,4.3,5268.75,3.6,4.0,4.7,3.8,3.6,1,1,26.6,82,0,0,Onsite,Master,Married,2023-01-28 20:36:20.207371,2024-06-10 20:36:20.207371,Q1,814,3-5 years
2622,37,Female,Sales,Lead,1.2,0.7,4708.48,3.0,3.0,3.2,3.7,4.5,1,1,48.7,52,0,1,Onsite,PhD,Divorced,2020-01-05 20:36:20.207371,2026-06-23 20:36:20.207371,Q1,71,1-3 years
2623,31,Female,Engineering,Senior,6.1,3.7,6015.28,3.0,2.0,3.1,3.6,4.6,1,0,48.4,60,0,0,Hybrid,Master,,2018-10-30 20:36:20.207371,2026-05-22 20:36:20.207371,Q4,103,5-10 years
2624,48,Female,Operations,Manager,1.6,0.1,6330.25,3.6,3.0,2.8,4.5,4.7,0,2,5.7,63,0,0,Onsite,PhD,Married,2023-06-10 20:36:20.207371,2025-12-11 20:36:20.207371,Q2,265,1-3 years
2625,22,Female,Operations,Lead,0.5,0.4,4359.76,3.4,4.0,,3.3,3.8,0,0,6.3,59,0,0,Onsite,Master,Divorced,2020-05-27 20:36:20.207371,2023-12-12 20:36:20.207371,Q2,995,<1 year
2626,29,Female,Finance,Executive,3.4,0.3,5262.44,3.3,2.0,3.6,3.0,3.9,0,2,37.1,73,1,0,Onsite,High School,Single,2019-01-03 20:36:20.207371,2025-01-30 20:36:20.207371,Q1,580,3-5 years
2627,29,Female,Finance,Junior,0.9,0.9,4125.14,3.1,3.0,3.3,4.8,2.5,0,1,8.8,40,0,0,Hybrid,Master,Married,2022-03-26 20:36:20.207371,2023-01-29 20:36:20.207371,Q1,1312,<1 year
2628,30,Female,Operations,Lead,5.7,0.1,6231.88,,2.0,4.2,3.5,3.2,0,4,59.1,67,0,0,Hybrid,Bachelor,Divorced,2017-04-03 20:36:20.207371,2026-06-11 20:36:20.207371,Q2,83,5-10 years
2629,44,Non-Binary,Engineering,Manager,1.4,1.4,5451.52,3.9,3.0,4.1,3.0,3.8,1,3,20.5,67,0,0,Onsite,Bachelor,Single,2019-02-19 20:36:20.207371,2025-02-07 20:36:20.207371,Q1,572,1-3 years
2630,22,Male,Sales,Senior,4.1,1.0,4487.35,3.6,1.0,3.5,3.6,3.6,0,1,15.5,47,0,0,Onsite,Master,Single,2018-08-05 20:36:20.207371,2026-02-12 20:36:20.207371,Q3,202,3-5 years
2631,32,Non-Binary,Engineering,Lead,1.2,0.9,4769.69,3.2,1.0,4.4,3.3,3.8,0,4,3.5,67,0,0,Hybrid,Bachelor,Single,2022-05-18 20:36:20.207371,2026-07-19 20:36:20.207371,Q2,45,1-3 years
2632,43,Female,Engineering,Junior,12.5,4.0,7759.55,3.7,3.0,3.1,3.6,2.9,0,2,1.4,48,0,0,Onsite,Master,Married,2023-07-26 20:36:20.207371,2026-01-21 20:36:20.207371,Q3,224,>10 years
2633,44,Male,Finance,Manager,11.8,2.2,8053.34,2.8,3.0,4.6,3.6,3.9,1,0,8.7,42,0,0,Onsite,High School,,2016-11-26 20:36:20.207371,2023-07-27 20:36:20.207371,Q4,1133,>10 years
2634,29,Male,Engineering,Senior,6.5,6.5,6108.11,3.6,2.0,5.0,4.4,4.4,0,1,4.6,22,1,0,Remote,High School,Married,2020-07-24 20:36:20.207371,2024-05-06 20:36:20.207371,Q3,849,5-10 years
2635,28,Female,Marketing,Junior,1.7,1.7,4233.16,4.0,4.0,3.5,3.1,1.9,0,2,40.6,60,0,0,Onsite,High School,Married,2021-08-07 20:36:20.207371,2025-06-30 20:36:20.207371,Q3,429,1-3 years
2636,38,Non-Binary,Engineering,Junior,1.7,1.6,5505.83,4.4,3.0,4.1,3.5,4.2,1,4,14.7,38,0,0,Remote,Bachelor,Single,2018-07-15 20:36:20.207371,2024-06-13 20:36:20.207371,Q3,811,1-3 years
2637,36,Female,Operations,Senior,1.6,0.4,6156.31,3.7,3.0,4.0,3.7,2.8,1,1,10.5,86,0,0,Onsite,High School,Married,2018-12-27 20:36:20.207371,2026-01-18 20:36:20.207371,Q4,227,1-3 years
2638,35,Female,Finance,Executive,2.0,2.0,5638.53,,3.0,3.9,3.8,3.7,0,1,2.1,62,0,0,Onsite,Master,Married,2023-07-24 20:36:20.207371,2021-03-12 20:36:20.207371,Q3,2000,1-3 years
2639,22,Male,Engineering,Lead,0.5,0.5,4109.61,2.0,3.0,2.3,4.4,3.1,0,0,19.8,95,1,0,Remote,Master,Single,2025-02-13 20:36:20.207371,2025-04-25 20:36:20.207371,Q1,495,<1 year
2640,23,Female,Engineering,Intern,4.3,3.6,5155.95,3.1,2.0,4.0,4.0,3.4,1,4,51.0,72,0,1,Hybrid,Bachelor,Single,2026-06-24 20:36:20.207371,2025-05-24 20:36:20.207371,Q2,466,3-5 years
2641,26,Female,Marketing,Junior,4.3,1.7,5126.22,4.2,3.0,2.1,4.0,3.6,1,1,1.0,68,0,1,Onsite,Master,Single,2018-07-31 20:36:20.207371,2025-03-17 20:36:20.207371,Q3,534,3-5 years
2642,41,Female,Marketing,Lead,0.5,0.5,,3.4,3.0,4.1,3.9,4.8,0,2,29.2,60,0,1,Remote,Bachelor,,2022-07-27 20:36:20.207371,2026-07-18 20:36:20.207371,Q3,46,<1 year
2643,22,Male,HR,Manager,4.1,0.1,5149.55,2.9,4.0,2.1,3.6,4.3,1,2,51.7,89,0,0,Hybrid,Bachelor,Married,2018-11-25 20:36:20.207371,2026-07-25 20:36:20.207371,Q4,39,3-5 years
2644,24,Male,Sales,Executive,1.1,1.1,4723.8,3.6,3.0,3.1,3.1,4.3,0,0,25.8,78,0,0,Onsite,Master,Single,2019-05-16 20:36:20.207371,2025-06-01 20:36:20.207371,Q2,458,1-3 years
2645,33,Male,Operations,Lead,4.3,1.5,5649.04,3.4,4.0,3.5,3.2,3.2,0,3,66.7,82,0,0,Remote,High School,Divorced,2020-08-30 20:36:20.207371,2024-10-22 20:36:20.207371,Q3,680,3-5 years
2646,22,Female,Engineering,Executive,3.9,3.9,5389.87,4.2,2.0,2.8,4.1,3.5,0,1,8.5,55,0,0,Onsite,Bachelor,Single,2019-03-17 20:36:20.207371,2026-05-20 20:36:20.207371,Q1,105,3-5 years
2647,41,Female,IT,Manager,1.5,1.5,4851.53,2.4,3.0,4.6,2.5,3.7,0,1,7.9,49,0,1,Hybrid,Master,Married,2017-04-11 20:36:20.207371,2025-12-14 20:36:20.207371,Q2,262,1-3 years
2648,31,Female,Marketing,Manager,1.5,0.6,,4.7,1.0,3.1,3.5,3.6,0,2,23.6,83,0,0,Onsite,PhD,Married,2024-11-16 20:36:20.207371,2025-05-27 20:36:20.207371,Q4,463,1-3 years
2649,53,Male,Finance,Lead,4.9,4.9,6338.07,2.2,3.0,2.3,3.5,2.7,1,3,7.9,63,0,0,Remote,Bachelor,Single,2021-11-09 20:36:20.207371,2026-03-05 20:36:20.207371,Q4,181,3-5 years
2650,28,Male,Engineering,Executive,2.6,0.3,4186.08,4.6,4.0,2.0,1.9,3.5,0,2,1.0,78,0,0,Remote,Master,Married,2024-12-02 20:36:20.207371,2025-12-25 20:36:20.207371,Q4,251,1-3 years
2651,29,Male,IT,Intern,11.1,4.7,6613.4,3.6,3.0,3.1,2.6,2.2,0,0,7.3,89,0,0,Hybrid,Bachelor,Married,2025-06-05 20:36:20.207371,2024-01-25 20:36:20.207371,Q2,951,>10 years
2652,43,Male,Finance,Executive,17.4,10.7,8170.55,3.1,2.0,3.3,3.5,4.1,0,1,5.2,68,0,0,Onsite,Master,Married,2019-01-22 20:36:20.207371,2025-04-07 20:36:20.207371,Q1,513,>10 years
2653,28,Female,Finance,Junior,19.9,6.4,8147.8,3.2,2.0,4.3,2.8,3.7,1,2,29.2,33,0,1,Onsite,Master,Single,2022-12-06 20:36:20.207371,2024-10-24 20:36:20.207371,Q4,678,>10 years
2654,50,Female,Sales,Senior,0.8,0.8,6230.89,4.5,4.0,3.1,3.5,3.5,1,2,2.2,78,0,1,Onsite,Master,Married,2025-09-05 20:36:20.207371,2021-05-27 20:36:20.207371,Q3,1924,<1 year
2655,39,Male,Engineering,Executive,9.6,6.5,6731.59,3.9,3.0,2.9,3.6,3.1,0,1,80.0,73,0,0,Hybrid,Master,Single,2022-02-01 20:36:20.207371,2026-06-09 20:36:20.207371,Q1,85,5-10 years
2656,31,Female,Finance,Manager,0.7,0.7,4740.12,3.1,2.0,3.3,2.6,3.1,1,3,28.8,65,0,0,Onsite,Bachelor,Married,2023-05-30 20:36:20.207371,2026-05-29 20:36:20.207371,Q2,96,<1 year
2657,33,Male,Engineering,Junior,0.5,0.2,,4.5,3.0,2.5,2.2,3.6,1,3,1.0,51,1,0,Onsite,High School,Married,2026-07-03 20:36:20.207371,2026-07-16 20:36:20.207371,Q3,48,<1 year
2658,63,Female,Operations,Junior,0.5,0.5,6935.74,3.9,4.0,4.3,2.9,2.5,0,2,4.3,57,0,0,Hybrid,Bachelor,Divorced,2022-05-21 20:36:20.207371,2022-04-25 20:36:20.207371,Q2,1591,<1 year
2659,39,Female,Operations,Manager,10.4,0.5,7946.12,3.4,3.0,4.3,3.4,3.3,0,4,14.4,64,0,0,Hybrid,Master,Married,2023-05-18 20:36:20.207371,2023-03-26 20:36:20.207371,Q2,1256,>10 years
2660,36,Male,Sales,Executive,0.5,0.5,5384.85,3.2,1.0,2.5,2.9,4.1,0,3,31.6,50,1,1,Remote,Master,Married,2023-03-04 20:36:20.207371,2022-07-22 20:36:20.207371,Q1,1503,<1 year
2661,33,Non-Binary,Sales,Executive,4.3,4.3,6623.87,4.8,3.0,4.4,4.6,3.3,0,3,1.2,68,1,0,Remote,,Married,2024-01-23 20:36:20.207371,2026-04-06 20:36:20.207371,Q1,149,3-5 years
2662,45,Non-Binary,Sales,Executive,4.4,0.4,6426.86,5.0,3.0,3.6,3.2,4.4,1,1,18.8,97,0,1,Hybrid,PhD,Married,2025-02-22 20:36:20.207371,2025-08-15 20:36:20.207371,Q1,383,3-5 years
2663,22,Female,Sales,Lead,6.0,3.2,6091.54,3.8,3.0,4.1,3.4,4.7,1,1,8.5,68,0,0,Hybrid,Master,Married,2016-12-22 20:36:20.207371,2023-06-25 20:36:20.207371,Q4,1165,5-10 years
2664,33,Non-Binary,Engineering,Junior,2.8,2.6,6030.67,3.1,1.0,1.8,3.8,2.2,0,1,1.0,47,0,0,Hybrid,PhD,Married,2017-09-30 20:36:20.207371,2026-07-23 20:36:20.207371,Q3,41,1-3 years
2665,22,Male,Finance,Junior,1.6,1.6,4442.51,3.0,4.0,2.6,3.8,3.6,0,1,1.6,76,0,0,Onsite,Bachelor,Married,2023-10-15 20:36:20.207371,2025-10-19 20:36:20.207371,Q4,318,1-3 years
2666,29,Male,Engineering,Lead,3.2,3.2,5233.97,4.9,2.0,4.0,2.7,4.0,1,2,10.5,60,1,1,Remote,Master,Divorced,2020-01-25 20:36:20.207371,2024-07-05 20:36:20.207371,Q1,789,3-5 years
2667,43,Female,Sales,Junior,4.1,4.1,5516.93,2.6,4.0,2.8,3.2,3.0,0,2,3.9,51,0,1,Hybrid,Master,Married,2018-11-16 20:36:20.207371,2026-04-20 20:36:20.207371,Q4,135,3-5 years
2668,48,Female,HR,Junior,1.8,1.8,,3.6,2.0,3.3,2.5,3.5,0,0,2.1,33,0,0,Remote,Bachelor,Married,2024-01-04 20:36:20.207371,2025-07-21 20:36:20.207371,Q1,408,1-3 years
2669,41,Male,IT,Lead,1.2,1.2,4155.9,3.4,4.0,3.2,3.3,3.9,0,0,12.1,88,0,0,Onsite,Bachelor,Single,2025-08-14 20:36:20.207371,2024-11-02 20:36:20.207371,Q3,669,1-3 years
2670,41,Female,Sales,Manager,21.6,0.6,10480.06,4.1,3.0,4.6,2.7,4.2,0,3,80.0,72,0,0,Remote,Bachelor,Single,2017-11-21 20:36:20.207371,2023-10-02 20:36:20.207371,Q4,1066,>10 years
2671,22,Male,Engineering,Executive,4.9,0.1,5725.81,4.3,3.0,1.2,3.3,4.0,1,2,3.8,82,0,0,Onsite,Master,Married,2024-11-01 20:36:20.207371,2022-05-07 20:36:20.207371,Q4,1579,3-5 years
2672,28,Male,Marketing,Senior,1.7,1.4,4971.49,3.0,3.0,3.6,3.9,3.2,0,1,5.1,24,0,0,Hybrid,Bachelor,Married,2020-08-02 20:36:20.207371,2026-06-07 20:36:20.207371,Q3,87,1-3 years
2673,49,Female,Sales,Manager,5.2,3.4,7449.0,3.5,3.0,2.9,4.8,4.2,1,0,3.8,75,0,1,Remote,Bachelor,Divorced,2018-07-08 20:36:20.207371,2026-02-10 20:36:20.207371,Q3,204,5-10 years
2674,29,Female,Sales,Manager,4.4,0.1,6063.46,4.3,2.0,2.8,3.2,4.2,1,0,3.7,68,0,1,Hybrid,PhD,,2023-08-14 20:36:20.207371,2026-08-29 20:36:20.207371,Q3,4,3-5 years
2675,33,Female,HR,Lead,0.8,0.7,4269.35,3.1,4.0,2.8,3.8,3.4,0,3,13.0,40,0,0,Onsite,High School,Single,2021-06-23 20:36:20.207371,2025-09-24 20:36:20.207371,Q2,343,<1 year
2676,26,Male,HR,Intern,2.0,2.0,4531.42,3.5,4.0,2.8,5.0,3.4,0,1,62.6,76,0,1,Remote,Bachelor,Married,2024-08-08 20:36:20.207371,2026-08-17 20:36:20.207371,Q3,16,1-3 years
2677,25,Female,Engineering,Lead,0.5,0.5,4773.36,3.9,4.0,4.6,3.9,3.4,0,0,56.2,67,0,0,Hybrid,Bachelor,Married,2016-10-10 20:36:20.207371,2025-12-08 20:36:20.207371,Q4,268,<1 year
2678,30,Female,Finance,Junior,7.3,3.2,6743.32,4.4,3.0,2.7,1.8,4.1,1,2,1.0,40,0,0,Hybrid,Bachelor,Married,2025-10-22 20:36:20.207371,2022-08-18 20:36:20.207371,Q4,1476,5-10 years
2679,28,Male,Engineering,Junior,2.9,1.0,5101.95,2.8,2.0,4.4,3.5,2.9,0,3,9.8,45,0,0,Hybrid,PhD,Single,2017-03-07 20:36:20.207371,2026-05-08 20:36:20.207371,Q1,117,1-3 years
2680,44,Male,Engineering,Manager,0.5,0.5,5356.05,3.8,4.0,3.8,3.6,2.8,0,2,2.9,72,0,0,Hybrid,Master,Married,2017-09-13 20:36:20.207371,2026-04-10 20:36:20.207371,Q3,145,<1 year
2681,37,Female,Sales,Executive,2.5,2.5,4804.78,3.5,3.0,3.6,3.3,2.9,1,2,1.0,67,0,0,Remote,Bachelor,Single,2026-01-29 20:36:20.207371,2024-11-28 20:36:20.207371,Q1,643,1-3 years
2682,45,Male,Sales,Senior,0.5,0.4,4639.74,2.8,4.0,1.6,3.3,2.4,0,0,1.2,39,0,1,Hybrid,Bachelor,Married,2020-03-09 20:36:20.207371,2024-08-21 20:36:20.207371,Q1,742,<1 year
2683,22,Female,Engineering,Junior,2.9,1.1,4416.8,3.6,,3.6,4.5,4.0,1,3,6.2,48,0,0,Onsite,PhD,Married,2021-09-05 20:36:20.207371,2025-03-19 20:36:20.207371,Q3,532,1-3 years
2684,47,Female,Engineering,Senior,9.6,5.1,7295.63,3.9,2.0,2.5,3.8,3.8,0,2,18.1,69,0,1,Hybrid,Bachelor,Divorced,2017-10-04 20:36:20.207371,2026-08-12 20:36:20.207371,Q4,21,5-10 years
2685,35,Female,Marketing,Senior,3.6,1.9,5489.13,3.3,2.0,3.0,3.6,3.6,0,4,1.7,33,0,0,Onsite,Bachelor,Divorced,2026-07-15 20:36:20.207371,2026-03-20 20:36:20.207371,Q3,166,3-5 years
2686,53,Male,Operations,Junior,0.5,0.5,5001.78,,4.0,4.8,3.4,4.2,1,2,1.0,80,0,0,Onsite,Bachelor,Married,2017-09-26 20:36:20.207371,2025-04-16 20:36:20.207371,Q3,504,<1 year
2687,34,Male,HR,Junior,3.4,1.8,5748.32,3.3,,4.3,4.1,2.8,0,0,24.5,69,0,1,Onsite,Bachelor,Single,2020-06-12 20:36:20.207371,2026-08-25 20:36:20.207371,Q2,8,3-5 years
2688,22,Male,Finance,Executive,0.8,0.8,5225.75,2.7,2.0,3.3,3.8,3.9,0,4,1.8,37,0,0,Remote,PhD,Single,2022-10-10 20:36:20.207371,2026-07-16 20:36:20.207371,Q4,48,<1 year
2689,47,Male,Engineering,Junior,2.3,0.1,6591.27,3.8,2.0,2.8,2.4,2.5,0,1,25.7,43,0,1,Hybrid,Bachelor,Divorced,2020-02-04 20:36:20.207371,2026-05-27 20:36:20.207371,Q1,98,1-3 years
2690,33,Male,HR,Lead,7.0,0.6,6701.2,3.6,3.0,3.8,3.2,3.4,0,3,1.5,41,1,1,Hybrid,Master,Single,2020-07-19 20:36:20.207371,2023-06-06 20:36:20.207371,Q3,1184,5-10 years
2691,22,Female,Marketing,Lead,9.2,3.9,5912.13,2.7,,4.1,3.9,4.1,0,6,27.2,69,0,0,Remote,Bachelor,Single,2022-06-12 20:36:20.207371,2026-08-04 20:36:20.207371,Q2,29,5-10 years
